doc_id,contents,data_type,metadata
centers_141,"센터명: 한국기술교육대 창업보육센터
센터 유형: 창업보육센터
보유 공간 수: 24
건물명: 한국기술교육대 창업보육건물
주소: 충청남도 천안시 동남구 병천면 충절로 1600
우편번호: 31253
지역 구분: 충청남도
홈페이지: http://sandan.koreatech.ac.kr
센터 소개 유형: <ul> </ul>창업초기업체의 사업공간 및 기술력 향상을 통한 기술창업 Incubator, 대학 내ㆍ외부 전문인력을 통한 사업지원, 산·학·연 공동연계 체제 운용으로 시너지 효과 창출 지원합니다.",centers,{'dummy': None}
centers_142,"센터명: 한국공학대학교 기술지주회사 창업보육센터
센터 유형: 창업보육센터
보유 공간 수: 14
건물명: 창업보육센터
주소: 경기도 시흥시 산기대학로 237, P동 303호 (정왕동)
우편번호: 15073
지역 구분: 경기도
홈페이지: https://kpubic.tukorea.ac.kr/
센터 소개 유형: 한국 최대의 중소기업 밀집지역 공단내에 위치한 대학이 운영하는 창업보육센터 1사 1인 담임교수제운영으로 기술, 경영지원의 충실화를 기합니다. 1). 학과별 전공특성화 분야 선정&nbsp;&nbsp;&nbsp;2) 학과특성과 연계된 특화기술 기업 보육사업 수행 &nbsp;3) 한국의 대표적 벤처창업보육센터&nbsp;",centers,{'dummy': None}
centers_143,"센터명: 한국공학대학교 기술지주회사 창업보육센터
센터 유형: 창업보육센터
보유 공간 수: 9
건물명: 공학관 P동
주소: 경기 시흥시 산기대학로 237 (정왕동, 한국공학대학교)
우편번호: 15073
지역 구분: 경기도
홈페이지: https://kpubic.tukorea.ac.kr/
센터 소개 유형: 한국 최대의 중소기업 밀집지역 공단내에 위치한 대학이 운영하는 창업보육센터 1사 1인 담임교수제운영으로 기술, 경영지원의 충실화를 기합니다. 1). 학과별 전공특성화 분야 선정&nbsp;&nbsp;&nbsp;2) 학과특성과 연계된 특화기술 기업 보육사업 수행 &nbsp;3) 한국의 대표적 벤처창업보육센터&nbsp;",centers,{'dummy': None}
centers_144,"센터명: 한국전기연구원 기술창업센터
센터 유형: 창업보육센터
보유 공간 수: 16
건물명: 한국전기연구원 창업보육건물
주소: 경상남도 창원시 성산구 불모산로10번길 10 (성주동)
우편번호: 51542
지역 구분: 경상남도
홈페이지: http://www.keribi.re.kr
센터 소개 유형: <p style=""font-family: 'Nanum Gothic'; font-size: 14pt; line-height: 33.6px; margin-top: 0px; margin-bottom: 0px;"">한국전기연구원은 전기분야 유일의 정부출연연구기관으로서, 우리 나라 전기산업의 발전을 위해 연구개발과 시험인증 활동을 활발히 펼쳐오고 있습니다. 특히 차세대전력망 기술, HVDC기술, 융복합의료기기 기술, 전기추진 기술, 전기신소재 기술, 중전 기기 시험인증 기술을 중점 개발하고 있으며, 이러한 기술의 산업현장 적용 및 사업화를 위해 기술 사업화부를 설치하여 중소기업지원을 수행하고 있습니다.</p>",centers,{'dummy': None}
centers_145,"센터명: 한국전력벤처기업육성센터
센터 유형: 창업보육센터
보유 공간 수: 10
건물명: 한국전력벤처기업육성건물
주소: 대전광역시 유성구 문지로 105
우편번호: 34056
지역 구분: 대전광역시
홈페이지: http://www.kepri.re.kr
센터 소개 유형: <ul><li style=""font-family: 'Nanum Gothic'; font-size: 14pt; line-height: 33.6px; margin-top: 0px; margin-bottom: 0px;"">신기술 보유 직원의 전력벤처기업 창업을 활성화</li><li style=""font-family: 'Nanum Gothic'; font-size: 14pt; line-height: 33.6px; margin-top: 0px; margin-bottom: 0px;"">신기술·지식집약형 벤처기업의 육성으로 전력산업기술의 국제경쟁력 제고</li><li style=""font-family: 'Nanum Gothic'; font-size: 14pt; line-height: 33.6px; margin-top: 0px; margin-bottom: 0px;"">사내보유 기술을 사업화하여 우수한 전력용 기자재의 개발</li></ul>",centers,{'dummy': None}
centers_146,"센터명: 한국항공대학교 창업보육센터
센터 유형: 창업보육센터
보유 공간 수: 35
건물명: 한국항공대학교 창업보육건물
주소: 경기도 고양시 덕양구 항공대학로 76
우편번호: 10540
지역 구분: 경기도
홈페이지: http://bi.kau.ac.kr
센터 소개 유형: <p style=""font-family: 'Nanum Gothic'; font-size: 14pt; line-height: 33.6px; margin-top: 0px; margin-bottom: 0px;"">우리 한국항공대학교는 1998년 지역사회 발전을 위한 중소기업기술지원센터를 설립한 이후 체계적인 창업보육 지원활동을 지속해오고 있습니다. 우리 센터는 큰 꿈을 가지고 창업하려는 예비 창업자와 중소기업의 애로사항을 해결하고 기업활동을 지원하여 성공적인 중소·벤처기업을 육성하고자 하는 목표를 가지고 있습니다. 창업은 결코 막연한 꿈만 가지고는 성공할 수 없다는 것이 자명한 현실입니다. 많은 창업자들이 경험과 여건의 부족으로 실패의 쓴맛을 보아야 했습니다. 우수한 창업 아이템임에도 불구하고 성공하지 못하는 이유는 목표는 있으나 여러 가지 여건이 부족하기 때문입니다. 이런 여건을 해결하고 내실있는 기업, 시대 흐름에 맞는 기업으로 성공할 수 있도록 센터가 노력을 기울이겠습니다. 우리 대학교는 1952년 설립된 이래 괄목할 만한 성장을 거듭하여 왔으며, 항공우주과학 분야 최고의 특성화 대학으로 자리매김하여 왔습니다. 또한, 항공우주 분야 뿐만 아니라 전자, 정보통신, 컴퓨터, 기계, 재료공학에서부터 운항, 교통, 물류, 정비, 공항관리, 항공우주법, 경영, 영어 분야 등 관련 지원분야를 두루 망라하고 있습니다. 이러한 역량을 바탕으로 우리 대학교는 공동 연구개발, 기술 및 경영 지원 등 다양한 산학협력 활동을 통하여 중소기업의 기술경쟁력 향상과 지역사회의 발전을 위한 역할을 수행하여 왔습니다. 앞으로도 우리 센터는 중소·벤처기업을 육성하고 지원하기 위하여 대학이 지닌 모든 인력과 기술력, 노하우를 아끼지 않을 것입니다. 창업의 꿈이 실현될 수 있는 발판의 역할을 다하도록 최선의 노력을 경주하겠습니다. </p>",centers,{'dummy': None}
centers_147,"센터명: 한남대학교 창업보육센터
센터 유형: 창업보육센터
보유 공간 수: 125
건물명: 한남대학교 창업보육건물
주소: 대전광역시 유성구 유성대로 1646
우편번호: 34054
지역 구분: 대전광역시
홈페이지: http://sanhak.hannam.ac.kr
센터 소개 유형: 한남대학교 창업보육센터는 신기술 창업초기 기술개발 및 지원을 통해 벤처기업의 경쟁력 향상도모 및 이를 통한 한남대학교와 지역사회, 나아가 국가 경제 발전에 기여함을 목표로 하고 있습니다.",centers,{'dummy': None}
centers_148,"센터명: 한동대학교 창업보육센터
센터 유형: 창업보육센터
보유 공간 수: 31
건물명: 한동대학교 창업보육건물
주소: 경상북도 포항시 북구 흥해읍 한동로 558
우편번호: 37554
지역 구분: 경상북도
홈페이지: http://www.puholdings.co.kr
센터 소개 유형: <p style='line-height: 33.6px; font-family: ""Nanum Gothic""; font-size: 14pt; margin-top: 0px; margin-bottom: 0px;'>한동대학교 창업보육센타는 중소기업청의 지원을 받아 2000년 4월에 설립되어, 2005년 6월에 공장동을 추가로 신축하였습니다. 2014년 상반기 현재, 10평룸 13개 20평룸 11개, 공장동 3개(30평, 40평, 30평)를 갖추고 입주기업 24개에 이르도록 성장하였습니다. 대구-포항 한동대 - 영일만을 잇는 영일만도로가 건설되어 대구권을 1시간 만에 연결하게 되었고, 2014년 말, 한동대 부근에 KTX역사가 들어오면 수도권을 2시간에 연결하는 수월한 입지조건을 갖추게 됩니다. 장순흥 신임총장님의 학교발전비전인 10대 프로젝트에 발맞추어 포항을 행복하게 만드는 한동대가 되는데, 일조하는 창업보육센터가 되고자 합니다. 입주기업과의 산학협력을 활성화 하여 상생의 관계를 구축하고, 학생창업을 지원하는 창업카페의 구현, 글로벌 창업기업의 유치 등을 통해 한동대만의 특별한 보육센터로 성장하게 될 것입니다. 창의력 있는 벤처인의 창업의욕 고취와 꿈의 실현을 도움으로서, 지역 경제 발전뿐아니라 국가경제에 기여하는 센터로 자리 잡도록 힘쓰겠습니다. 여러분의 많은 관심과 지원 부탁드립니다. </p>",centers,{'dummy': None}
centers_149,"센터명: 한림대학교 창업보육센터
센터 유형: 창업보육센터
보유 공간 수: 26
건물명: 한림대학교 창업보육건물
주소: 강원도 춘천시 한림대학길 1,
우편번호: 24252
지역 구분: 강원도
홈페이지: http://sanhak.hallym.ac.kr
센터 소개 유형: 한림대학교 창업지원본부는 창업교육센터, 창업지원센터, 창업보육센터로 구성되어 최적의 창업 환경을 제공하고 있습니다.창업자의 발굴과 교육, 창업준비와 창업지원 및 성장촉진까지 창업의 전 단계를포함하는 체계적 창업지원프로그램을 운영하고 있습니다.창업보육센터는 1999년 4월에 개소하여 IT, BT 특화분야로 우수한 아이디어와 기술을 보유한 (예비)창업자들에게 시설·장소를 제공하고 창업교육 및 경영·기술 분야 지원하여 창업성공률을 제고하고 있습니다. 또한 학·연·산 협동체제를 마련하여 유관기관과의 긴밀한 협조체계를 구축하여 입주기업을 지원하고 있습니다.",centers,{'dummy': None}
centers_150,"센터명: 한신대학교 창업보육센터
센터 유형: 창업보육센터
보유 공간 수: 32
건물명: 한신대학교 창업보육센터
주소: 경기 오산시 한신대길 137
우편번호: 18101
지역 구분: 경기도
홈페이지: https://www.hs.ac.kr/hsbi/index.do
센터 소개 유형: 본 센터는 경기도청으로부터 사업자 지정을 받아 지원시스템과 서비스 체계를 갖추고 1999년 개소한 이래 기업의 입주/보육사업에 지원을 하고 있습니다. 설립초기에는 인터넷창업보육센터로 출발하였으나 IT산업에만 한정하는 것보다 다양한 분야에 지원을 하는 것으로 방향을 전환하여 다양한 업종을 보육하는 센터로 운영이 되고 있습니다. 29개의 보육실과 세미나실, 휴게실, 행정실, 서버실을 포함 총 33개실이 운영되고 있으며, 입주기업에 대한 경영, 기술 , 설비등을 지원하고 창업의 성공률을 제고시키기 위한 제반 사업을 위한 보육업무 뿐만 아니라 교수/학생의 창업활동을 지원하여 사회적 네트워크를 형성하는 것을 목표로 하고 있습니다.",centers,{'dummy': None}
centers_151,"센터명: 호원대학교 창업보육센터
센터 유형: 창업보육센터
보유 공간 수: 15
건물명: 호원대학교 창업보육건물
주소: 전라북도 군산시 임피면 호원대3길 64
우편번호: 54058
지역 구분: 전라북도
홈페이지: http://green.howon.ac.kr/bi
센터 소개 유형: <p style=""font-family: 'Nanum Gothic'; font-size: 11pt; line-height: 1.8; margin-top: 0px; margin-bottom: 0px;""><span style=""font-size: 14pt; font-family: 'Nanum Gothic'; line-height: 33.6px; margin-top: 0px; margin-bottom: 0px;"">본 창업보육센터는 대학의 전문가, 연구인력, 지식, 정보, 경영, 기술적 자문등을 통해 기업의 맞춤형 시스템을 구축하고 중소기업이 성장할 수 있도록 최선의 노력을 다하며 지역산업을 넘어서 세계로 뻗어 가는 기반의 조성을 도와 주는 창업보육센터가 되겠습니다.</span> </p>",centers,{'dummy': None}
centers_152,"센터명: 홍익대학교 벤처기업창업보육센터
센터 유형: 창업보육센터
보유 공간 수: 25
건물명: 홍익대학교 벤처기업 창업보육건물
주소: 세종특별자치시 조치원읍 세종로 2639
우편번호: 30016
지역 구분: 세종특별자치시
홈페이지: http://shinan.hongik.ac.kr/enterprise
센터 소개 유형: 본 벤처기업 창업보육센터는 대학이 보유하고있는 지식, 기술 및 정보를 바탕으로 기술력과 시장성장성, 투자유치 가능성이 우수한 예비창업자 및 창업초기기업, 관외 기업의 종시 유치를 위한 입주 제공",centers,{'dummy': None}
centers_153,"센터명: 삼척창업보육센터
센터 유형: 창업보육센터
보유 공간 수: 18
건물명: 삼척 창업보육건물
주소: 강원 삼척시 중앙로 346
우편번호: 25913
지역 구분: 강원도
센터 소개 유형: 강원대학교 삼척창업보육센터는 여러분의 믿음직한 동반자가 되어 드리겠습니다. 21세기에 들어서면서 우리는 지식사회가 번창하고 벤처산업이 획기적인 경제발전의추진체가 된다는 것을 직접 실감하고 있습니다.&nbsp;강원대학교에서는 이러한 시대적인 흐름에 앞장서고 지식정화 사회로 전환되는 세계사에 능동적으로 대처하기 위한 일환으로 2002년 4월 중소기업청 지정 창업보육센터를설립하여 독창적인 사고와 아이디어를 갖춘 예비창업자 및 신규창업자들에게 사업장의제공과 더불어 최적의 창업여건을 제공하고 있습니다.&nbsp;&nbsp;",centers,{'dummy': None}
centers_154,"센터명: 성북구 한성대 벤처창업지원센터
센터 유형: 창업보육센터
보유 공간 수: 21
건물명: 성북구한성대벤처 창업지원건물
주소: 서울특별시 성북구 화랑로 211, 성북구 한성대 벤처창업지원센터 (장위동)
우편번호: 02772
지역 구분: 서울특별시
홈페이지: http://www.hansung.ac.kr/web/hsbi
센터 소개 유형: 한성대학교 성북구 벤처창업지원센터는 성북구청과 한성대학교가 운영위탁 협약하에 유망 벤처기업을 육성하고자 2000년 5월 31일 개관하였습니다. 성북구청에서는 공간 및 시설을 지원하고, 한성대학교에서는 기술개발 및 경영지원에 관해서 위탁 운영을 합니다. 한성대학교 성북구 벤처창업지원센터는 대학의 우수한 연구인력, 교육기능, 성북구청에서 지원하는 공간 및 시설을 활용하여 고부가가치 신기술을 보유하고 있는 예비창업자 및 신규창업자를 창업보육센터 Business Incubator)에 입주시켜 경영, 기술개발, 시제품 제작 등에 필요한 경영 및 기술지도, 각종정보, 자금지원등 종합적인 Business Service를 제공하고, 이를 통해 성공적인 사업화를 이루어 지속적으로 성장, 발전할 수 있도록 지원합니다.",centers,{'dummy': None}
